,Unnamed: 0,title,author,url,tags,rtitle,rbody,word,coord_x,coord_y
417,417,Y？ / 初音ミク - ゐのうえ,ゐのうえ,https://www.nicovideo.jp/watch/sm41512911,"['#EDM', '#VOCALOID', '#初音ミク']",音にこだわりのある方は必見のEDM！,とても初投稿作とは思えない強度のEDM。雄之助さんやOsanziさんなどを好きな方、音にこだわりのある方はぜひ！  これがマイリス数0（※2022/12/21当時）なので、数値は信用しなくてもいいなと改めて思いました,"['初投稿作', 'マイリス数', '方', '当時', '雄之助']",-0.12317963689565659,0.3096522018313408
418,418,部屋に照らされた光 / 可不,にほしか,https://www.nicovideo.jp/watch/sm41439327,"['#CeVIO AI', '#ネタ曲', '#可不']",1分半、無駄の無い構成のチップチューン,1分半、無駄の無い構成のチップチューンで展開される、少年の何でもないひと夏の出来事。情景の視える的確な描写力、唐突に小並感の滲み出す文体、笑撃のオチまで、全てが味となって深みにハマりだす,"['分半', '描写力', 'チップチューン', '小並感', '無い構成']",-0.18064051866531372,0.31158634275197983
419,419,虚きょ(17) - アイボウライン / flower,虚きょ(17),https://www.nicovideo.jp/watch/sm41523178,"['#v flower', '#VOCALOID', '#VOCAROCK', '#実写MV']",ふらわロック！がらりと趣が変わる後半もお見逃しなく。,ふらわロック！開放感のあるサビ、メロの切れ味鋭いイントロ～Aメロ、そしてがらりと趣が変わる後半もお見逃しなく。  今月初投稿の「虚きょ(17)」さん、来年注目です。くるぞ…！,"['ふるわロック', '切れ味鋭いイントロ', '今月初投稿', 'aメロ', '開放感']",-0.12282159593370226,0.21510250700844658
420,420,初音ミク // humanoid,pepensow,https://www.nicovideo.jp/watch/sm41514724,"['#VOCALOID', '#初音ミク']",ノスタルジーをまとったテクノポップ！,ノスタルジーをまとった、やわらかで浮遊感のある電子音と歌声に包み込まれるテクノポップ！  ドライだけどちょっぴり温かい空気感の中、生きる人間像が歌われます！,"['温かい空気感', '浮遊感', '電子音', '人間像', 'テクノポップ']",-0.18267056771687099,0.24767506974084036
421,421,ブルースターを探して feat.京町セイカ,Yori,https://www.nicovideo.jp/watch/sm41511254,"['#SynthesizerV', '#京町セイカ']",まっさらな紙に書いた日記のような歌詞と動画づくり,まっさらな紙に書いた日記のような歌詞と動画づくり。  前向きなリスタートの一歩目を後押ししてくれそうな一曲でした。,"['動画づくり', '歩目', '歌詞', '紙', '前向き']",-0.16529084954942977,0.34928944281169344
422,422,potatoになっていく / Neru feat. 鏡音リン & 鏡音レン,Neru,https://www.nicovideo.jp/watch/sm36594334,"['#VOCALOID', '#エレクトロスウィング', '#鏡音リン', '#鏡音レン']",ポテチのように薄くパリッとしたハイハットの音色に注目！,ファンキー＆ジャンキーで病みつきになるリズムをまとめる、ポテトチップスのように薄くパリッとしたハイハットの音色に注目！Neruさんの曲はドラム隊へのこだわりも凄いぞ！,"['ドラム隊', 'ポテトチップス', 'ジャンキー', '薄い', 'リズム']",-0.14239468839433458,0.28454482555389404
423,423,Q.T.  ライフストライド feat.初音ミク,ナカマオト,https://www.nicovideo.jp/watch/sm41516644,"['#VOCALOID', '#初音ミク']",抜群の軽やかさ！,音の厚みやずっしり感が重視されがちなこの頃、ナカマオトさんのような軽快でけろりとしたサウンドを無性に聴きたくなる日が定期的にあります。,"['無性', 'サウンド', 'ナカマオト', '厚い', '日']",-0.1625579936163766,0.3213714531489781
424,424,ゼットン！/のうべんばあfeat.初音ミク,のうべんばあ,https://www.nicovideo.jp/watch/sm41516462,"['#VOCALOID', '#コロブチカ', '#初音ミク']",ゲーム『テトリス』でおなじみのBGMがサビメロに,ゲーム『テトリス』でおなじみのBGMがサビメロに盛り込まれたかわいくポップな曲！  不安定にゆらゆらうろちょろするメロディーラインのそれぞれにフォーカスして聴くのも楽しい,"['かわいいポップ', '不安定', 'メロディーライン', 'テトリス', '曲']",-0.13817068189382553,0.2708379551768303
425,425,アイドル feat.初音ミク,マリー,https://www.nicovideo.jp/watch/sm40675371,"['#VOCALOID', '#初音ミク']",かわいい×かわいいのギャップ萌え,キラキラでポップなサウンドと、もどかしい恋心を描いた胸キュンな歌詞は、まさにアイドル！！  すやすやと眠るアニメーションも超キュートで、曲と動画で＂かわいい×かわいいのギャップ萌え＂みたいな作品！！,"['ギャップ萌え', 'もどかしい恋心', '超キュート', 'かわいい', 'アニメーション']",-0.13348210709435598,0.25458851882389616
426,426,何もかもがパラノイア / 初音ミク,EiCHOM(えいちょむ),https://www.nicovideo.jp/watch/sm41483509,"['#VOCALOID', '#チップチューン', '#初音ミク']",細やかな驚きに満ちたチップチューンポップ。,すっきりとした音数ながら、転調や拍子変化をはじめ細やかな驚きに満ちたチップチューンポップ。  イントロや間奏で繰り返されるシンセのリフがかわいい。ﾐｮｯ,"['チップチューンポップ', '拍子変化', 'シンセ', '細やか', 'リフ']",-0.13397224992513657,0.26570021361112595
427,427,闇の中にいる/可不,ゆきち,https://www.nicovideo.jp/watch/sm41479705,"['#CeVIO AI', '#エレクトロスウィング', '#可不']",揺れ踊る音の軌跡が見えてきそうです！,スマートなサウンドと歌声、ずんずんとノリのいいビートがスッキリとした高揚感を生むエレクトロスウィング！  グルーヴ感満載のそれの奥まで没入すれば、揺れ踊る音の軌跡が見えてきそうです！,"['グルーヴ感満載', '高揚感', 'エレクトロスウィング', 'サウンド', '音']",-0.17719297111034393,0.2955096662044525
428,428,いよわ - 熱異常 Coluru Remix ft.初音ミク,Coℓuru,https://www.nicovideo.jp/watch/sm41439810,"['#REMIX', '#VOCALOID', '#初音ミク']",＂誰もいなくなった世界に寂しく鳴り響く世界崩壊の警告音＂,原曲の＂崩壊から随分と時が経ち乾ききった退廃的な衝撃＂と裏腹に、こちらは＂誰もいなくなった世界に寂しく鳴り響く世界崩壊の警告音＂のような電子的な孤独感を感じるRemix！  超良いこれ,"['世界崩壊', '超良い', '孤独感', '警告音', 'REMIX']",-0.1477077379822731,0.2891130670905113
429,429,傑作/芥田レンリfeat.星界,芥田レンリ,https://www.nicovideo.jp/watch/sm41488404,"['#CeVIO AI', '#バラード', '#ピアノ', '#星界']",星界さんの声と魅力を活かしたピアノバラード！,パワフルに叫ぶ声・消えかけの震え声どちらも魅力的な星界さんを活かしたピアノバラード。  この曲だって、いつかのあの曲だって、きっと傑作ですよ。,"['ピアノバラード', '星界', '曲', '傑作', '消える']",-0.1845654779010349,0.3635049925910102
430,430,絶対的存在証明 - 枯木憂 feat. 初音ミク,枯木憂,https://www.nicovideo.jp/watch/sm41480776,"['#VOCALOID', '#VOCAROCK', '#オルタナティブロック', '#初音ミク']",ギターの音が！！！めちゃくちゃ良い〜！！！,ギターの音が！！！めちゃくちゃ良い〜！！！  メロディアスでオルタナティブな楽曲だけでなく、背景色のグラデーションが歌詞の心情とリンクしているのもグッとくるポイント！,"['背景色', 'メロディアス', 'オルタナティブ', '楽曲', '良い']",-0.16727828979492188,0.29922711849212646
431,431,「シャボン・テリーヌ」 /   IA,もよこ,https://www.nicovideo.jp/watch/sm41478026,"['#IA', '#VOCALOID', '#VOCALOID水槽入り']",音響で水中世界を演出！,反響強めのシンセ(?)やエフェクトがかったIAの声で水中世界を演出する一作。  総じて一貫した景色でありつつ、6拍子内でも2⇔3分割を往来するなどの捻りがアクセントになっていて最後まで惹かれました,"['反響強いめ', '拍子内', '水中世界', '最後', 'アクセント']",-0.1605197712779045,0.37250766158103943
432,432,Rain / めろくる feat.初音ミク,めろくる,https://www.nicovideo.jp/watch/sm41451055,"['#VOCALOID', '#初音ミク', '#天気雨', '#爽やか', '#雨']",“止まない雨はない”を受け止められない人へ,“止まない雨はない”を受け止められない人へ。ただそっと寄り添ってくれるこの曲は、優しく降り注いでくれる天気雨のよう。,"['天気雨', '優しい', '人', '曲']",-0.17451555861367118,0.3499128619829814
433,433,終わらない冬より愛をこめて/可不,三角コナ,https://www.nicovideo.jp/watch/sm41452655,"['#CeVIO AI', '#ゆっくりボカロ曲投稿祭2022冬', '#可不']",ああ可不が世界にいてくれてよかった...,第三次世界大戦の影響で冬以外の季節がなくなった未来からの手紙  ああ可不が世界にいてくれてよかった...可不にしか出せないポエトリーの妙と優しく切なく心に訴えかけてくるサウンドに心があたためられる,"['次世界大戦', '優しい切ない心', '可不', '冬以外', '妙']",-0.19119520485401154,0.31132007390260696
434,434,Guiano - 月 (feat.星界),Guiano,https://www.nicovideo.jp/watch/sm41412031,"['#CeVIO AI', '#シティポップ', '#星界']",懐かしさと新しさが交錯する令和のシティポップ,星界の月まで届くような伸びやかで気持ちのよい歌声に心が静かに高揚する、懐かしさと新しさが交錯する令和のシティポップ  美しさとは自分が感じる自分の中にしかない、世界が変わらなくても自分が変われば世界は変わる,"['シティポップ', 'よい歌声', '自分', '星界', '世界']",-0.1588413566350937,0.31087222695350647
435,435,炎上ミステリーfeat. 初音ミク・flower,花くま,https://www.nicovideo.jp/watch/sm41459125,"['#v flower', '#VOCALOID', '#ジャズ', '#ワルツ', '#初音ミク', '#和風']",ラテンの艶やかさを纏った、燃え上がる盲目的な恋慕の歌。,ラテンの艶やかさを纏った、燃え上がる盲目的な恋慕の歌。  二人だけにとっての真実があるんでしょうね。  場面ごとに曲調が変わっていき、濃密な3分を堪能しました,"['盲目', '場面', '二人', '分', '艶やか']",-0.17167524316094138,0.33480659940026025
436,436,アウトオブサイト／頻 with flower,頻(shikiri),https://www.nicovideo.jp/watch/sm41432686,"['#v flower', '#VOCALOID']",攻撃的なポップチューン！,歪なインパクトを孕むサウンドが、刻むビートに乗せてドッと放たれる攻撃的なポップチューン！  激しく揺さぶる、複雑ながらスッキリとしたその刺激に病みつきになってしまいます！,"['ポップチューン', '病むつく', '攻撃', 'サウンド', 'インパクト']",-0.14210931743894303,0.31985460008893696
437,437,"さよなら、赤い街/vo.名前シレズ,ネヂェム",kai ray,https://www.nicovideo.jp/watch/sm41453580,"['#UTAU', '#ネヂェム', '#ゆっくりボカロ曲投稿祭2022冬', '#名前シレズ']",鍵盤リフを軸に、少数精鋭の楽器隊が絶妙！,2022年10月初投稿、「絶対にギターを使わないP」を自称するkai rayさん！今気になってます。  繰り返される鍵盤リフを軸に、少数精鋭の楽器隊が絶妙！サカナクションの温度感を感じました,"['月初投稿', 'KAIray', '楽器隊', '鍵盤リフ', '少数精鋭']",-0.15682966179317898,0.31415749258465236
438,438,シ/feat.可不,イキノコリ,https://www.nicovideo.jp/watch/sm41449188,"['#CeVIO AI', '#可不']",和の節回し＋シャープなEDM！,和の節回し＋シャープなEDM！音のほどよい抜き加減に玄人の余裕を感じます。  突如現れたイキノコリさん、今後の動向に注目です。誰だろう…？,"['ほどよい抜き加減', 'イキノコリ', 'シャープ', 'edm', '今後']",-0.1505493266241891,0.2792236123766218
439,439,こたつがぬくくてな / feat.琴葉 茜 【ゆっくりボカロ曲投稿祭2022冬】,馬車馬カエデ,https://www.nicovideo.jp/watch/sm41439772,"['#SynthesizerV', '#ゆっくりボカロ曲投稿祭2022冬', '#冬曲', '#琴葉茜']",飾らない怠惰なことばをぽてぽてと呟くチルポップ！,ゆるやかに流れる時間の中で、飾らない怠惰なことばをぽてぽてと呟くチルポップ！  音から伝わってくる、じんわりと暖かい温度にとろけてしまいます！,"['暖かい温度', '時間', '中', '音', 'ことば']",-0.15007918410831028,0.3181314402156406
440,440,へるmp / 由末イリ feat. 歌愛ユキ,由末イリ,https://www.nicovideo.jp/watch/sm41425614,"['#VOCALOID', '#変拍子', '#歌愛ユキ', '#電子ドラッグ']",ピアノ響く陶酔のサウンド,ぽつり、うつろな空間を、おぼつかない歌声が落ちていくゆったりとした1曲！  よろよろ揺らめくリズムを歩くように、ピアノ響く陶酔のサウンドが鳴ります！,"['曲', '陶酔', 'サウンド', 'リズム', '歌声']",-0.19184064202838474,0.32665832175148857
441,441,【櫻花アリス】マトハズレ,Noi,https://www.nicovideo.jp/watch/sm41435897,"['#UTAU', '#櫻花アリス']",静かな立ち上がりからのこの迫りくるサビ！緩急抜群。,静かな立ち上がりからのこの迫りくるサビ！緩急抜群。  終始高低で二重に響くUTAU・櫻花アリスさんの声も好き。  40再生（この文を書いてる時点）にはもったいない、確立された作品だと思います,"['櫻花アリス', '緩急抜群', 'サビ', 'もったい', '作品']",-0.16318586042949132,0.27395508119038176
442,442,トゥリーズン・ダウン(反逆のずん・ダウン)/ずんだもん,すたすたろん,https://www.nicovideo.jp/watch/sm41427341,"['#NEUTRINO', '#VOICEVOX', '#ずんだもん', '#ネタ曲', '#メタル']",メタルのポップな良さを存分に感じるのだ！,メタルのポップな良さを存分に感じるのだ！シャウトもブレイクダウンも英語歌詞の翻訳が｢なのだ｣になってるのも、めちゃくちゃカッコイイのだ！,"['英語歌詞', '良い', '存分', 'カッコイイ', 'シャウト']",-0.13456769585609435,0.2895995795726776
443,443,沈殿 / 初音ミク,杏ノ雲,https://www.nicovideo.jp/watch/sm41425996,"['#VOCALOID', '#エレクトロニカ', '#ききいる', '#初音ミク']",引きずり込まれていく…,波の飛沫のような細やかに反射する音色にはハイライトが無く、底のない海にいつの間にか引きずり込まれていくみたいな感覚でした。良いエレクトロニカだ……,"['良いエレクトロニカ', '無い', 'ハイライト', '感覚', '底']",-0.16307036744223702,0.3094653818342421
444,444,いのちをだいじに / 朴之感想文 と はぐれメ可不,朴之感想文,https://www.nicovideo.jp/watch/sm41426735,"['#CeVIO AI', '#VOCAROCK', '#メタル', '#可不']",勇ましいロックナンバー！,厚いバンドサウンドとイカしたチップサウンドが心を奮い立たせる、勇ましいロックナンバー！  ボリューミーでありながらポップさもあり、その溢れる疾走感に熱くなれます！,"['厚いバンドサウンド', '勇ましいロックナンバー', 'チップサウンド', '疾走感', '熱い']",-0.15933098395665488,0.30190881093343097
445,445,【GUMIオリジナル】一握りの空っぽ,大内克之,https://www.nicovideo.jp/watch/sm26061154,"['#GUMI', '#VOCALOID', '#ききいる']",最近知った7年以上前の曲です！,最近知った7年以上前の曲です！  5+6拍子を跨ぐAメロが印象的ですが、そこからゆったり聴かせるBメロ→サビへの流れも好き。  大内さん、他の曲もメロディが強固でおすすめです,"['年以上前', 'aメロ', 'bメロ', '曲', '拍子']",-0.14172529429197311,0.27031465619802475
446,446,harder / microcosmometer feat.初音ミク＆flower,microcosmometer,https://www.nicovideo.jp/watch/sm41344596,"['#VOCALOID', '#お洒落', '#ドライブで聴きたい曲', '#初音ミク']",夜のドライブで聴きたくなるようなポップなEDM！,夜のドライブで聴きたくなるようなポップなEDM！  歌詞を詰め込んだサビの早口はボカロ好きなら皆きっと好き  ラスサビ転調&色づきでテンションMAX❗️  ノリノリで聴きましょ♪,"['色づき', 'テンションMAX', 'ラスサビ転調', '好き', '早口']",-0.16342394881778294,0.2786137991481357
447,447,花束/feat.可不,Tamaco（たまこ）,https://www.nicovideo.jp/watch/sm41346098,"['#CeVIO AI', '#可不', '#春曲']",ピアノとメロディ、歌詞の詰め方がドンピシャ好みでした。,ピアノとメロディ、歌詞の詰め方がドンピシャ好みでした。  1:28のフレーズのところがめちゃくちゃ良くて…もう…最高…！  最後のハミングも好っき！,"['ドンピシャ好み', 'メロディ', '良い', '好い', '歌詞']",-0.15016970038414001,0.30054305493831635
448,448,オートフォーカス・ポストプロセス / 知声,全澤,https://www.nicovideo.jp/watch/sm41199456,"['#VoiSona', '#テクノポップ', '#ボカコレ2022秋', '#知声']",楽器隊に溶け込む知声さんの使いかたが面白い！,楽器隊に溶け込む知声さんの使いかたが面白い！  歌姫のように個性を発揮することも最近多い知声さんですが、  音程変化の滑らかさを削ったケロケロぎみな調声もまた粋ですね,"['多い知声', '調声', '楽器隊', 'ケロケロぎみ', '音程変化']",-0.19039148754543728,0.2978898021909926
449,449,ちょうだい/初音ミク,デクーモ,https://www.nicovideo.jp/watch/sm41326708,"['#VOCALOID', '#初音ミク']",魂の痺れる怒涛の展開に心を奪われて戻れない...,星の1つとなるような密やかな歌に捧ぐ、溢れる思いをありのままの言葉で書き残すロックバラード。中盤から爆発するバンドサウンド、魂の痺れる怒涛の展開に心を奪われて戻れない...,"['ロックバラード', 'バンドサウンド', '中盤', '歌', '言葉']",-0.18346727745873587,0.37637663739068167
450,450,『初音ミク』紅一葉『オリジナル』,黒うさ,https://www.nicovideo.jp/watch/sm2465784,"['#VOCALOID', '#初音ミク', '#和風', '#秋曲']",秋を感じる和風曲。,秋風のようなストリングスの美しい和風曲。秋が深まって木々が色づく道を歩きながら、聴きたいボカロ曲です。ルカ版もぜひ合わせて聴いてほしい作品です。,"['美しい和風曲', 'ボカロ曲', 'ルカ版', '道', 'ストリングス']",-0.17018971840540567,0.335471232732137
451,451,鳴る沈む / 鏡音リン,Tonbi,https://www.nicovideo.jp/watch/sm41243114,"['#VOCALOID', '#鏡音リン']",飄々としながら、軽快に駆ける語感がクセになるポップチューン！,飄々としながら、軽快に駆ける語感がクセになるポップチューン！  リズミカルかつスマートな気持ちよさが、総再生時間45秒の隅から隅までに響きます！,"['総再生時間', 'ポップチューン', '隅', 'スマート', '秒']",-0.16303643158503942,0.33130764961242676
452,452,わたしの中のあなたが好き / 駄菓子O型 feat.可不,駄菓子O型,https://www.nicovideo.jp/watch/sm41301966,"['#CeVIO AI', '#可不']",音楽が出来すぎる……,キラキラでポップな可愛いメロディを、超テクニカルなコード進行やバグったようなリズムのアレンジでまとめているのが衝撃的。  音楽が出来すぎる……なんなんだこの人は……,"['超テクニカル', '可愛いメロディ', 'コード進行', '音楽', '衝撃']",-0.17520603111812047,0.29576745203563143
453,453,考えてない / 初音ミク,無為,https://www.nicovideo.jp/watch/sm41374322,"['#VOCALOID', '#初音ミク']",軽快であっけらかんとした音がまっすぐに響く一曲。,軽快であっけらかんとした音がまっすぐに響く一曲。  人間、ぼーっとしてるようで色々考えてたり、物思いにふけってるようでなんにも考えてなかったりしますね。このツイートのオチは考えてません。,"['ツイート', 'オチ', '音', '曲', '物思い']",-0.14716052157538279,0.2650981034551348
454,454,イフレンの悪魔／鏡音リン・レン【民族調ラップMV】,トマト牛乳,https://www.nicovideo.jp/watch/sm41389123,"['#VOCALOID', '#デュエット曲', '#ラップ', '#民族調', '#鏡音リン', '#鏡音レン']",畳みかけるラップが猛襲するナンバー！,凛と高らかな2つの歌声が重なり響き、そこに連なる畳みかけるラップが猛襲するナンバー！  奮う鼓動のビートとシンフォニックサウンドが壮大に鳴ります！,"['シンフォニックサウンド', '高らか', 'ナンバー', 'ビート', '鼓動']",-0.17225778102874756,0.2788811976259405
455,455,昼下がりのナーサリーライム feat.音街ウナ・東北きりたん,こんにゃくねこ,https://www.nicovideo.jp/watch/sm41371936,"['#VOCALOID', '#VOICEROID', '#東北きりたん', '#音街ウナ']",転換の数々に圧倒されるメルヘンな1曲！,ページをめくるとまったく違う景色が広がる、そんな転換の数々に圧倒されるメルヘンな1曲！  さまざまな要素が織りなす魅力を味わうには、とにかくフル視聴必須です！,"['フル視聴必須', '転換', '魅力', '景色', '曲']",-0.11667582723829481,0.3125249875916375
456,456,箱舟-初音ミク,ここに曲を投稿,https://www.nicovideo.jp/watch/sm41376001,"['#VOCALOID', '#バラード', '#初音ミク']",しっとりピアノバラード……と思いきや？,しっかり聴かせるメロディーが毎作光る「ここに曲を投稿」さん！毎週火曜21時の楽しみでした。  今回はしっとりピアノバラード……と思いきや途中から風景がガラリと変わります。,"['毎週火曜', 'ピアノバラード', '投稿', '曲', '時']",-0.17675992101430893,0.3723698928952217
457,457,いつも同じ (feat. 初音ミク) / Kuroneko Lounge,Rin,https://www.nicovideo.jp/watch/sm41373911,"['#VOCALOID', '#チル', '#初音ミク']",心までふわつく、日常のとなりに置きたい音楽。,冒頭のたちのぼる煙みたいにおぼろげな揺らいだメロディから、サビのポップなダンスミュージックに立ち上がる流れを絶対聴いてほしい！心までふわつく、日常のとなりに置きたい音楽。,"['ダンスミュージック', 'おぼろげ', '音楽', '心', '流れ']",-0.1370680257678032,0.2593155577778816
458,458,ベッドメリー/歌愛ユキ,shiromoon/シロムーン,https://www.nicovideo.jp/watch/sm41372720,"['#VOCALOID', '#歌愛ユキ']",踊れるしおしゃれでふわふわだしかわいいしかっこいい！,ふわっとしたボーカル・メロディとテーマ、ジャジーにきらっと輝くウワモノを骨太なリズム隊ががっちり支える。つまり踊れるしおしゃれでふわふわだしかわいいしかっこいい！素敵です。,"['ふわふわだしかわいい', 'リズム隊', 'ボーカル', 'ジャジー', '素敵']",-0.14944555929728917,0.2397999508040292
459,459,【オリジナル】海の月 / 初音ミク mtrika【VOCALOID】,mtrika,https://www.nicovideo.jp/watch/sm41358484,"['#VOCALOID', '#バラード', '#ピアノ', '#初音ミク']",透明感に満ちたピアノとミクさんの声が溶け合う名バラード！,透明感に満ちたピアノと優しいミクさんの声が溶け合う名バラード！途中から加わるベースのような音もピアノ由来の音とのこと。ピアノの表現の幅広さを改めて感じました。,"['ピアノ由来', '名バラード', '透明感', '優しいミク', '音']",-0.1579615208837721,0.3387644754515754
460,460,【音街ウナ】ハローハレー【オリジナル】,ペー,https://www.nicovideo.jp/watch/sm41193870,"['#VOCALOID', '#ボカコレ2022秋', '#音街ウナ']",開放的な空気感がキラキラ光る宇宙のポップス！,小気味いいサウンドと開放的な空気感がキラキラ光る宇宙のポップス！  明るく伸び伸びとした歌声の、その純粋さにうっとりします！,"['空気感', '小気味', '純粋', 'サウンド', '明るい']",-0.1585332378745079,0.3203897178173065
461,461,げきねこ / 重音テト,ひるりゅー,https://www.nicovideo.jp/watch/sm41366396,"['#UTAU', '#よれよれ曲', '#変拍子', '#微分音', '#重音テト']",拍に、調律に、展開に振り回され続ける衝撃作！,ここ1～2年のボカロ曲で最も衝撃を受けたかも…  ここまで拍が複雑になると聴く側が置いていかれがちなのですが、「よくわからないけどなんか楽しい」を保つ絶妙な崩し具合がたまりません。調律もやばい,"['ボカロ曲', '崩す具合', '調律', '衝撃', '年']",-0.18038790822029113,0.234811931848526
462,462,ウィンストンキャスターシティガール / 可不,べこ,https://www.nicovideo.jp/watch/sm41288011,"['#CeVIO AI', '#可不']",切なさをたばこの描写に重ねて綴る、すらりとポップなナンバー！,切なさをたばこの描写に重ねて綴る、すらりとポップなナンバー！  ゆったり揺れる、繊細な質感を持ち合わせたキャッチーな歌に聴き入ります！,"['たばこ', '描写', 'キャッチー', 'ポップ', '質感']",-0.17927976165499007,0.33910163811274935
463,463,こわいこわい/v|||v【歌愛ユキ】,v|||v,https://www.nicovideo.jp/watch/sm41192616,"['#VOCALOID', '#ボカコレ2022秋', '#ワルツ', '#歌愛ユキ']",可憐なワルツの中を、ダークに歪むサウンドが塗り潰す,可憐なワルツの中を、ダークに歪むサウンドが震えて塗り潰す闇夜のナンバー！  不安定さを一層引き立たせるよろよろした歌声に、きゅっと胸が締め付けられます！,"['不安定', '歌声', '胸', '闇夜', 'サウンド']",-0.17720698648028904,0.3434511224428813
464,464,睡蓮と傘 / 初音ミク,蟲の知らせ,https://www.nicovideo.jp/watch/sm41166603,"['#VOCALOID', '#ききいる', '#ボカコレ2022秋', '#初音ミク']",曲のパートごとに変わりゆくビートや音色,某玄師さんへのリスペクトを感じる「蟲の知らせ」さん！  曲の各パートを経る度にビートや音色が変わっていきます。,"['各パート', '某玄師', '音色', 'ビート', '度']",-0.15454118781619602,0.28929756085077923
465,465,ありえんくらいやばいけどどうする？ / タケノコ少年 feat. 初音ミク,タケノコ少年,https://www.nicovideo.jp/watch/sm41192259,"['#VOCALOID', '#ボカコレ2022秋', '#初音ミク']",ビビッドなバンドサウンドが病みつきになるポップチューン！,ビビッドなバンドサウンドが病みつきになるポップチューン！  コミカルに展開する、豊かな表情にどんどん惹きこまれます！,"['ポップチューン', 'バンドサウンド', '病みつき', '豊か', 'コミカル']",-0.15615291148424149,0.34140434116125107
466,466,シャヨウ - 色眼鏡,シャヨウ,https://www.nicovideo.jp/watch/sm41352633,"['#UTAU', '#VOCALOIDと歌ってみた', '#お洒落', '#シティポップ', '#ラーメンタイマー', '#重音テト']",深夜シティポップにテトさん…！？,重音テトさんと作曲者・シャヨウさんご本人によるデュエット。  深夜シティポップにテトさん…！？と最初は思いましたが、テトさんの太い高音とご本人の声がうまくマッチしてて好き,"['重音テト', '深夜シティポップ', '作曲者', '太い高音', '本人']",-0.16839741034941239,0.29652600396763196
467,467,祝福。feat.可不【A4。】,A4。,https://www.nicovideo.jp/watch/sm40226110,"['#CeVIO AI', '#可不']",「そうだよ！！これを待ってたんだよ！！！」,比較的長めの曲尺を使い、ラストに「そうだよ！！これを待ってたんだよ！！！」と、言いたくなるような盛り上がりを持ってきてくれる、切ないラブソング。  好き,"['切ないラブソング', '長いめ', '曲尺', 'ラスト', '盛り上がり']",-0.1889650481087821,0.31099006107875277
468,468,トオトロジイダウトフル - gumi [オリジナル],ツミキ,https://www.nicovideo.jp/watch/sm32611388,"['#GUMI', '#VOCALOID', '#VOCAROCK']",ツミキ's スーパーワードセンス,ワードセンスどうなってるんだ。「頭痛が痛い」っていう言葉をこんなにもカッコよく歌詞に入れられるの、ただただヤバすぎる。,"['ワードセンス', '歌詞', '痛い', '言葉', '頭痛']",-0.14705361425876617,0.3333917558193207
469,469,Kintsugi「アクトチューン」feat.初音ミク,Kintsugi,https://www.nicovideo.jp/watch/sm41358642,"['#VOCALOID', '#ピアノ', '#初音ミク']",緊迫感の積み立て、からの壮大でメロディアスなサビ！,小刻みに暴れまわるピアノや同じ単語の連呼で緊迫感を積んで積んで積んで、からのこの壮大でメロディアスなサビ！  こんなんさあ……もうさあ……好きですよ……,"['同じ単語', '緊迫感', 'ピアノ', 'サビ', '壮大']",-0.17267221957445145,0.34066158533096313
470,470,Back in Place／MEIKO V3 オリジナル,Kugaloxa,https://www.nicovideo.jp/watch/sm41328298,"['#MEIKO', '#R&B', '#VOCALOID']",空白の寂しさ、美しさ,耳心地の良すぎる電子的なシンセサイザーの音と、歌詞やトラックのあちこちにある空白の寂しさが素敵！こんなんズルいやん……,"['ズルいやん', '素敵', '電子', '歌詞', '寂しい']",-0.13414514809846878,0.2827657349407673
471,471,寒くなってきたから / endroll fanclub feat. 可不,endroll fanclub,https://www.nicovideo.jp/watch/sm41178402,"['#CeVIO AI', '#ボカコレ2022秋', '#可不']",憂いを包み抱えて跳ねる。チルホップ,憂いを包み抱えたリリックを、はねるようなビートとフロウで記すチルホップ！  飾らない歌声から伝わる温度が、季節の風をそよりと感じさせます！,"['歌声', '温度', 'チルホップ', 'フロウ', 'ビート']",-0.15761398524045944,0.30743103474378586
472,472,シーラカンスと体温  / Hotaru feat. 初音ミク,Hotaru / ほたる,https://www.nicovideo.jp/watch/sm41198966,"['#VOCALOID', '#エレクトロニカ', '#くらげ曲', '#ボカコレ2022秋', '#初音ミク']",零れる感情の一粒まで掬う深い没入感で圧倒する,肺の奥まで染み付くような冷たさを解くように、張り詰めながら次第に熱を帯びるガラス質の音の輪郭に抱かれるエレクトロニカ。繊細で傷一つ無い、零れる感情の一粒まで掬う深い没入感で圧倒する,"['深い没入感', 'ガラス質', 'エレクトロニカ', '次第', '繊細']",-0.19500243067741393,0.34152871966362
473,473,星空逃飛行 / にっけい feat.可不,にっけい,https://www.nicovideo.jp/watch/sm41284251,"['#CeVIO AI', '#ききいる', '#可不', '#宇宙', '#星のうた']",特にギター！星の輝きのよう。,夜空に向かって走りたくなる！ような疾走感あふれるロックサウンド  本当に毎回サウンドの綺麗さに惚れ惚れするなぁ。特にギター！星の輝きのよう。  ラスサビ前の可不さんの歌声に注目！良すぎる…,"['ロックサウンド', '疾走感', '可不', 'ラスサビ前', '良い']",-0.16143168210983277,0.26949641704559324
